object,triangle,x,y,z,areaM2,grade
"Continuous asphalt network",878,157.149124,-0.6421127,-205.603821,10.890708,0.0243779682
"Continuous asphalt network",879,147.568558,-0.866419137,-204.717239,24.58104,0.0322872363
"Continuous asphalt network",880,145.546616,-1.14655817,-212.966843,73.6628952,0.0398951359
"Continuous asphalt network",881,136.386719,-1.91917419,-231.291641,36.8315964,0.03783619
"Continuous asphalt network",882,140.750488,-1.4430908,-218.987549,36.83157,0.0362261236
"Continuous asphalt network",883,125.919739,-2.72109485,-249.5508,36.83125,0.03848523
"Continuous asphalt network",884,117.8508,-3.37674332,-264.799652,9.207839,0.03638371
"Continuous asphalt network",885,112.944092,-3.72273,-273.945618,4.604094,0.0284237824
"Continuous asphalt network",886,115.779518,-3.51087284,-267.8264,4.60407972,0.0371549763
"Continuous asphalt network",887,121.777184,-3.00197339,-255.60437,18.4156189,0.03834061
"Continuous asphalt network",888,130.937057,-2.2186482,-237.279526,36.8312,0.03802024
"Continuous asphalt network",889,138.78981,-1.47604275,-218.889038,18.4154987,0.0363350771
"Continuous asphalt network",890,134.426041,-1.95212615,-231.19313,18.4155121,0.0379328
"Continuous asphalt network",891,89.9823,-4.333837,-312.756622,27.1705647,0.00594909443
"Continuous asphalt network",892,-25.75084,-5.09940338,-345.18457,33.5316429,0
"Continuous asphalt network",893,-26.8318844,-5.09940338,-332.353516,63.872448,0
"Continuous asphalt network",894,-48.9320068,-5.101438,-330.362457,49.6377525,0.000440175849
"Continuous asphalt network",895,-54.2030334,-5.102455,-330.265564,43.7206,0
"Continuous asphalt network",896,-94.38931,-5.43816948,-282.147278,64.42651,0
"Continuous asphalt network",897,-84.02329,-5.43528938,-266.7581,32.2132454,0.000441189
"Continuous asphalt network",898,-89.54476,-5.438038,-277.717438,32.21327,0.0001145494
"Continuous asphalt network",899,-83.69131,-5.450386,-247.450974,52.3252831,0.00186222
"Continuous asphalt network",900,-101.355568,-5.470694,-249.426147,66.23929,0.000462711061
"Continuous asphalt network",901,-111.798187,-5.47174072,-265.156738,33.1195679,0
"Continuous asphalt network",902,-106.172646,-5.47174072,-253.863327,33.11948,0
"Continuous asphalt network",903,-167.663269,-5.47352362,-197.952515,24.5402451,0.0004268419
"Continuous asphalt network",904,-79.6533,-5.475811,-234.06929,5.86241865,0.00332827051
"Continuous asphalt network",905,-29.0703487,-5.105737,-315.54837,34.2642479,0.00271456619
"Continuous asphalt network",906,-21.8197937,-6.59389639,-217.020752,32.27972,0.02378206
"Continuous asphalt network",907,-8.847951,-6.954492,-225.34938,8.06987,0.0221602917
"Continuous asphalt network",908,-1.09240532,-7.132765,-230.39801,4.035009,0.0147824436
"Continuous asphalt network",909,-6.44651461,-7.021635,-227.3751,4.03501034,0.0221686959
"Continuous asphalt network",910,-17.016922,-6.74053431,-221.072189,16.13976,0.0237271618
"Continuous asphalt network",911,-38.4333649,-6.15408468,-208.980591,16.1398487,0.0239343867
"Continuous asphalt network",912,-49.1415863,-5.877716,-202.9348,16.13983,0.0210180227
"Continuous asphalt network",913,-32.5280151,-6.300457,-210.97493,32.2797356,0.02394385
"Continuous asphalt network",914,-0.4033591,-7.139219,-229.11232,16.1398525,0.0152851222
"Continuous asphalt network",915,-5.481848,-7.028063,-225.57515,16.1397839,0.0231924076
"Continuous asphalt network",916,3.23836064,-7.22582626,-228.8238,32.2798576,0.0284704939
"Continuous asphalt network",917,-15.6388321,-6.739942,-218.500809,32.2800064,0.0238730479
"Continuous asphalt network",918,-4.37937737,-7.04128838,-223.518051,32.2800636,0.0251245145
"Continuous asphalt network",919,22.26029,-8.039035,-209.100418,4.129741,0.0393091254
"Continuous asphalt network",920,26.3804474,-8.235552,-205.100266,1.03244913,0.04706393
"Continuous asphalt network",921,28.4864063,-8.352077,-203.167038,1.032457,0.0350819379
"Continuous asphalt network",922,25.5109863,-8.156505,-206.334183,2.064872,0.0584033877
"Continuous asphalt network",923,20.5213718,-7.986999,-211.568253,8.259402,0.0141792241
"Continuous asphalt network",924,14.7540512,-7.74813128,-218.169922,16.5189114,0.0351632126
"Continuous asphalt network",925,26.97463,-8.301957,-203.4654,4.129722,0.0356599241
"Continuous asphalt network",926,24.86867,-8.185433,-205.398621,4.12970829,0.0499025844
"Continuous asphalt network",927,21.7097378,-8.066266,-208.298508,8.259453,0.02790141
"Continuous asphalt network",928,26.4240723,-8.299507,-202.663452,8.259579,0.0356739461
"Continuous asphalt network",929,28.1629868,-8.379317,-200.1956,8.259499,0.032245867
"Continuous asphalt network",930,36.7658424,-8.52968,-187.722672,2.06481314,0.0561850034
"Continuous asphalt network",931,34.8434029,-8.48632,-189.923218,2.064856,0.0210536234
"Continuous asphalt network",932,31.9597454,-8.433603,-193.22406,4.129742,0.007871923
"Continuous asphalt network",933,37.36003,-8.531625,-186.087769,8.259547,0.02383358
"Continuous asphalt network",934,42.4391479,-8.524247,-178.483719,0.258121878,0.0308176335
"Continuous asphalt network",935,43.49213,-8.500384,-177.51709,0.2581234,0.04025527
"Continuous asphalt network",936,42.0044136,-8.529624,-179.1007,0.516231835,0.0181645863
"Continuous asphalt network",937,40.5625877,-8.538104,-180.7511,1.03245258,0.0181684643
"Continuous asphalt network",938,43.3544922,-8.490163,-177.3166,0.5162219,0.05313156
"Continuous asphalt network",939,42.30151,-8.514027,-178.283218,0.516218841,0.0477564633
"Continuous asphalt network",940,43.697464,-8.462197,-176.566,1.03241324,0.0292000454
"Continuous asphalt network",941,45.8022957,-8.315752,-173.380936,0.06453186,0.05678169
"Continuous asphalt network",942,46.3287773,-8.264029,-172.897629,0.0645321,0.107162789
"Continuous asphalt network",943,45.58493,-8.33336,-173.6894,0.129055977,0.0512610152
"Continuous asphalt network",944,44.8640137,-8.379429,-174.514633,0.2581133,0.0379919223
"Continuous asphalt network",945,46.2599525,-8.264873,-172.797409,0.1290476,0.0995701551
"Continuous asphalt network",946,45.73347,-8.316596,-173.2807,0.129047126,0.0459166542
"Continuous asphalt network",947,46.43144,-8.234978,-172.4221,0.2581043,0.102055781
"Continuous asphalt network",948,47.4724,-8.27143,-170.812851,0.258115351,0.161184266
"Continuous asphalt network",949,48.3418579,-8.310478,-169.578918,0.2581102,0.170667648
"Continuous asphalt network",950,47.32385,-8.233093,-171.221573,0.2580878,0.1654188
"Continuous asphalt network",951,47.032196,-8.195165,-171.734421,0.1290442,0.1654182
"Continuous asphalt network",952,46.8377724,-8.19119,-172.076309,0.129057616,0.07355972
"Continuous asphalt network",953,45.0016479,-8.382312,-174.715134,0.516239166,0.03747744
"Continuous asphalt network",954,45.96287,-8.301969,-173.614822,0.5162262,0.07297485
"Continuous asphalt network",955,44.70456,-8.416218,-175.532547,1.032433,0.0411004871
"Continuous asphalt network",956,40.83787,-8.545264,-181.152054,2.06488,0.01302014
"Continuous asphalt network",957,42.66855,-8.533333,-178.817871,0.5162287,0.0225427728
"Continuous asphalt network",958,43.6297722,-8.506525,-177.717575,0.5162279,0.0359461829
"Continuous asphalt network",959,42.3714561,-8.540428,-179.6353,1.032443,0.0130845457
"Continuous asphalt network",960,40.2436943,-8.56157,-182.786942,4.129774,0.01651317
"Continuous asphalt network",961,32.5103,-8.429252,-194.025986,8.259528,0.008063941
"Continuous asphalt network",962,36.1716652,-8.511069,-189.357544,2.06491566,0.0230145175
"Continuous asphalt network",963,38.0941048,-8.554429,-187.157028,2.06492949,0.0152383382
"Continuous asphalt network",964,35.5774879,-8.477332,-190.992432,4.129748,0.0188832246
"Continuous asphalt network",965,31.3219357,-8.4287405,-197.295731,16.51905,0.0180527586
"Continuous asphalt network",966,16.2222042,-7.75889444,-220.3084,8.25959,0.0487151071
"Continuous asphalt network",967,11.643239,-7.53693151,-223.640259,8.259586,0.0339192078
"Continuous asphalt network",968,17.7776089,-7.869034,-217.5732,16.5192089,0.0440775
"Continuous asphalt network",969,23.1778927,-8.006945,-210.436935,8.25959,0.0317127
"Continuous asphalt network",970,26.93102,-8.208451,-205.902176,0.5162211,0.0728066862
"Continuous asphalt network",971,25.7862759,-8.131468,-206.735153,0.51623106,0.051293496
"Continuous asphalt network",972,27.3198643,-8.256126,-205.218384,1.03243351,0.0600655377
"Continuous asphalt network",973,29.1505375,-8.386165,-202.8842,1.03243339,0.0817884058
"Continuous asphalt network",974,28.372839,-8.334613,-204.25177,1.03244293,0.0505573153
"Continuous asphalt network",975,26.061554,-8.106929,-207.136108,1.03246212,0.0725421757
"Continuous asphalt network",976,27.4007187,-8.225898,-205.961258,0.5162551,0.06708282
"Continuous asphalt network",977,27.0118713,-8.159026,-206.645065,0.5162051,0.107834004
"Continuous asphalt network",978,26.05065,-8.053575,-207.745316,1.03246343,0.102996111
"Continuous asphalt network",979,25.6617966,-8.02329,-208.429123,1.0324651,0.0399225056
"Continuous asphalt network",980,21.9895344,-7.99004,-213.706726,16.51912,0.0193416756
"Continuous asphalt network",981,14.2561417,-7.53753662,-224.94574,8.25948,0.0328413174
"Continuous asphalt network",982,11.2325821,-7.479349,-225.542435,8.259483,0.03184001
"Continuous asphalt network",983,18.1010227,-7.81234,-220.544632,8.259471,0.0473497249
"Continuous asphalt network",984,16.934473,-7.67677546,-222.596,4.129694,0.08413358
"Continuous asphalt network",985,16.1567745,-7.58383036,-223.963577,4.129814,0.0369128
"Continuous asphalt network",986,11.18896,-7.43449,-227.979248,8.259616,0.0272506289
"Continuous asphalt network",987,14.6013718,-7.48494864,-226.698746,4.12974548,0.0293849148
"Continuous asphalt network",988,13.8236732,-7.47060251,-228.06633,4.12980747,0.009950199
"Continuous asphalt network",989,12.2682724,-7.45574951,-230.801514,4.12979126,0.03821649
"Continuous asphalt network",990,11.49057,-7.44060135,-232.169113,4.12976933,0.0413943455
"Continuous asphalt network",991,10.4112616,-7.40449762,-229.346848,8.259594,0.0219087228
"Continuous asphalt network",992,34.47906,-8.342369,-239.196152,2.01357484,0.0535781272
"Continuous asphalt network",993,33.5868378,-8.431347,-237.785889,0.50339967,0.0717667
"Continuous asphalt network",994,33.140728,-8.485198,-237.080765,0.1258466,0.118063822
"Continuous asphalt network",995,32.9989967,-8.53764,-236.731384,0.125839114,0.202026874
"Continuous asphalt network",996,33.5368843,-8.451005,-237.268112,0.251688629,0.0600616373
"Continuous asphalt network",997,34.3791542,-8.384369,-238.160568,1.00680971,0.0468861163
"Continuous asphalt network",998,36.06368,-8.265059,-239.945511,4.02713251,0.0466675423
"Continuous asphalt network",999,32.3437576,-8.425019,-239.457031,1.00676537,0.09504664
"Continuous asphalt network",1000,33.2778,-8.339649,-240.1811,1.006795,0.05225861
"Continuous asphalt network",1001,31.65135,-8.421139,-240.1179,0.5034124,0.118085913
"Continuous asphalt network",1002,31.0007687,-8.466618,-240.092636,0.5034082,0.13064675
"Continuous asphalt network",1003,31.6931763,-8.473233,-239.431763,1.00675941,0.09700066
"Continuous asphalt network",1004,32.42741,-8.51485348,-238.084732,1.00679886,0.109907515
"Continuous asphalt network",1005,32.6069069,-8.5421,-237.146,0.0629253462,0.2343913
"Continuous asphalt network",1006,32.840416,-8.495812,-237.327026,0.062926,0.0799908862
"Continuous asphalt network",1007,32.3983727,-8.57043,-237.223877,0.125845447,0.223067656
"Continuous asphalt network",1008,32.6737061,-8.587357,-236.71875,0.125843346,0.23348093
"Continuous asphalt network",1009,32.9321938,-8.500434,-237.158646,0.06292229,0.0822793543
"Continuous asphalt network",1010,32.69869,-8.54672,-236.977615,0.0629216358,0.233467937
"Continuous asphalt network",1011,33.1697578,-8.454085,-237.94165,0.2517137,0.09549665
"Continuous asphalt network",1012,32.6568565,-8.49941349,-237.6638,0.062921606,0.0640658662
"Continuous asphalt network",1013,32.42335,-8.53612,-237.482773,0.06292634,0.196789458
"Continuous asphalt network",1014,32.8653831,-8.487435,-237.585922,0.125855833,0.06405255
"Continuous asphalt network",1015,33.6449165,-8.357472,-239.507614,1.00676918,0.05206286
"Continuous asphalt network",1016,32.7108727,-8.44284248,-238.783524,1.0067395,0.09498965
"Continuous asphalt network",1017,34.6881752,-8.430087,-235.765381,0.503385961,0.037474215
"Continuous asphalt network",1018,34.4047127,-8.471097,-235.0666,0.5033858,0.07696509
"Continuous asphalt network",1019,35.48049,-8.400935,-236.140076,1.00677538,0.0321707241
"Continuous asphalt network",1020,33.6205254,-8.503052,-235.895828,0.251677245,0.174308136
"Continuous asphalt network",1021,34.0875473,-8.440436,-236.257874,0.2516719,0.0411583
"Continuous asphalt network",1022,33.2034645,-8.56277752,-236.051559,0.5033867,0.193124563
"Continuous asphalt network",1023,33.75413,-8.531863,-235.0413,0.503380537,0.156157181
"Continuous asphalt network",1024,34.2711,-8.440121,-235.921143,0.251696229,0.0406541266
"Continuous asphalt network",1025,33.80408,-8.502736,-235.559082,0.251701564,0.173846036
"Continuous asphalt network",1026,34.81365,-8.501327,-233.706924,2.01354051,0.06035738
"Continuous asphalt network",1027,35.8476067,-8.406011,-235.466568,1.00676954,0.03233979
"Continuous asphalt network",1028,34.91356,-8.464181,-234.7425,1.0067699,0.06630806
"Continuous asphalt network",1029,36.7979164,-8.290042,-238.5985,4.02704763,0.04570191
"Continuous asphalt network",1030,34.7462654,-8.388291,-237.487061,1.00674176,0.04737414
"Continuous asphalt network",1031,33.7204437,-8.444146,-236.931351,0.25169605,0.0600621738
"Continuous asphalt network",1032,33.25342,-8.515899,-236.569336,0.251697361,0.1952761
"Continuous asphalt network",1033,34.13751,-8.428411,-236.775635,0.503359139,0.0423813649
"Continuous asphalt network",1034,35.5804024,-8.371274,-237.175613,2.01354933,0.03886772
"Continuous asphalt network",1035,36.8908577,-8.446601,-231.72435,0.5033799,0.0277485978
"Continuous asphalt network",1036,36.6073952,-8.430786,-231.025558,0.5033796,0.0445042141
"Continuous asphalt network",1037,37.68317,-8.447624,-232.099045,1.00676548,0.0241211411
"Continuous asphalt network",1038,35.8232155,-8.445912,-231.854782,0.251690745,0.0551929325
"Continuous asphalt network",1039,36.29024,-8.432359,-232.216843,0.251687855,0.008436817
"Continuous asphalt network",1040,35.406147,-8.480435,-232.010513,0.503385544,0.105431259
"Continuous asphalt network",1041,35.9109154,-8.420531,-231.084457,0.06292848,0.0648181438
"Continuous asphalt network",1042,36.14443,-8.422424,-231.265457,0.06292839,0.06857032
"Continuous asphalt network",1043,35.70238,-8.443135,-231.162308,0.125847355,0.1251831
"Continuous asphalt network",1044,35.97772,-8.4126215,-230.657181,0.125839844,0.07682454
"Continuous asphalt network",1045,36.23621,-8.421279,-231.097092,0.06292529,0.07148128
"Continuous asphalt network",1046,36.002697,-8.419385,-230.916061,0.062925376,0.054064028
"Continuous asphalt network",1047,36.4737968,-8.435407,-231.880081,0.251689941,0.0203777663
"Continuous asphalt network",1048,35.84412,-8.441775,-231.511719,0.1258359,0.14560318
"Continuous asphalt network",1049,36.16941,-8.428984,-231.524368,0.125849128,0.044244796
"Continuous asphalt network",1050,37.01633,-8.467664,-229.6659,2.01355219,0.06564138
"Continuous asphalt network",1051,38.05029,-8.470666,-231.425522,1.00677419,0.0378395319
"Continuous asphalt network",1052,37.11624,-8.453067,-230.701431,1.00677609,0.0609061047
"Continuous asphalt network",1053,38.2594032,-8.575859,-227.994751,0.50337553,0.00465467526
"Continuous asphalt network",1054,37.6088257,-8.553374,-227.969482,0.503385544,0.07745
"Continuous asphalt network",1055,38.3012238,-8.597238,-227.308609,1.00675929,0.0520227477
"Continuous asphalt network",1056,38.8519,-8.650756,-226.29834,2.01356769,0.04392719
"Continuous asphalt network",1057,38.600956,-8.507749,-230.415268,2.01353383,0.0320417173
"Continuous asphalt network",1058,37.8923,-8.540841,-228.668259,0.503378,0.09329487
"Continuous asphalt network",1059,38.5428772,-8.563327,-228.693542,0.503368,0.03208193
"Continuous asphalt network",1060,37.8504753,-8.518191,-229.354416,1.00680256,0.0390572548
"Continuous asphalt network",1061,37.89925,-8.326603,-236.577957,8.054076,0.0444180481
