ax,az,bx,bz,cx,cz
181.084457,-148.033722,180.693924,-148.302628,180.6987,-147.827286
180.6987,-147.827286,180.7035,-147.351974,181.474991,-147.764877
176.064957,-145.8254,179.170074,-145.575577,179.15094,-147.4769
180.713058,-146.401337,179.941574,-145.988449,180.722626,-145.450684
179.170074,-145.575577,179.946381,-145.513123,179.941574,-145.988449
179.946381,-145.513123,180.722626,-145.450684,179.941574,-145.988449
180.722626,-145.450684,182.275192,-145.325775,180.713058,-146.401337
179.1605,-146.52623,179.936768,-146.463776,179.931946,-146.9391
179.936768,-146.463776,180.713058,-146.401337,179.931946,-146.9391
179.931946,-146.9391,179.15094,-147.4769,179.1605,-146.52623
179.170074,-145.575577,179.941574,-145.988449,179.1605,-146.52623
180.713058,-146.401337,179.936768,-146.463776,179.941574,-145.988449
179.936768,-146.463776,179.1605,-146.52623,179.941574,-145.988449
-198.917679,39.9785461,-199.201965,37.5955658,-202.7392,37.1634064
-199.201965,37.5955658,-199.344055,36.40413,-201.1127,36.18799
-199.344055,36.40413,-199.415161,35.80835,-200.299454,35.7003021
-199.415161,35.80835,-199.486267,35.21263,-200.299454,35.7003021
-200.299454,35.7003021,-201.1127,36.18799,-199.344055,36.40413
-201.1127,36.18799,-202.7392,37.1634064,-199.201965,37.5955658
-200.054779,30.446701,-201.396973,33.80504,-199.486267,35.21263
-201.396973,33.80504,-202.068115,35.4842529,-201.1127,36.18799
-201.925934,36.675705,-201.997009,36.0799866,-202.403625,36.3238373
-201.997009,36.0799866,-202.068115,35.4842529,-202.403625,36.3238373
-202.403625,36.3238373,-202.7392,37.1634064,-201.925934,36.675705
-202.068115,35.4842529,-201.997009,36.0799866,-201.1127,36.18799
-201.997009,36.0799866,-201.925934,36.675705,-201.1127,36.18799
-201.1127,36.18799,-199.486267,35.21263,-201.396973,33.80504
252.592621,-71.91582,249.617935,-76.184906,248.034363,-75.44006
246.64325,-80.4540253,247.3388,-77.94702,249.617935,-76.184906
248.478363,-77.06598,248.256348,-76.25305,248.826126,-75.81247
248.256348,-76.25305,248.034363,-75.44006,248.826126,-75.81247
248.826126,-75.81247,249.617935,-76.184906,248.478363,-77.06598
247.3388,-77.94702,247.686584,-76.69357,248.478363,-77.06598
247.686584,-76.69357,247.8605,-76.06683,248.256348,-76.25305
247.8605,-76.06683,248.034363,-75.44006,248.256348,-76.25305
248.256348,-76.25305,248.478363,-77.06598,247.686584,-76.69357
249.425446,-70.42615,251.009033,-71.17096,250.313477,-73.67793
251.009033,-71.17096,252.592621,-71.91582,250.313477,-73.67793
250.313477,-73.67793,248.034363,-75.44006,249.425446,-70.42615
246.64325,-80.4540253,243.668533,-84.72313,245.059662,-79.7092
243.668533,-84.72313,240.693909,-88.9922562,245.059662,-79.7092
246.894775,-76.32114,247.464569,-75.88063,247.29068,-76.50734
248.034363,-75.44006,247.662491,-75.9737244,247.464569,-75.88063
247.662491,-75.9737244,247.29068,-76.50734,247.464569,-75.88063
247.29068,-76.50734,246.547,-77.57468,246.894775,-76.32114
246.894775,-76.32114,247.242554,-75.06769,248.034363,-75.44006
245.059662,-79.7092,246.151108,-77.38844,246.547,-77.57468
246.151108,-77.38844,246.696838,-76.22806,246.894775,-76.32114
246.696838,-76.22806,247.242554,-75.06769,246.894775,-76.32114
246.894775,-76.32114,246.547,-77.57468,246.151108,-77.38844
247.242554,-75.06769,249.425446,-70.42615,248.034363,-75.44006
245.059662,-79.7092,246.547,-77.57468,247.3388,-77.94702
246.547,-77.57468,247.29068,-76.50734,247.686584,-76.69357
247.29068,-76.50734,247.662491,-75.9737244,247.8605,-76.06683
247.662491,-75.9737244,248.034363,-75.44006,247.8605,-76.06683
247.8605,-76.06683,247.686584,-76.69357,247.29068,-76.50734
247.686584,-76.69357,247.3388,-77.94702,246.547,-77.57468
247.3388,-77.94702,246.64325,-80.4540253,245.059662,-79.7092
255.374817,-61.88791,252.400116,-66.15703,253.791229,-61.1430969
251.260559,-67.0381,251.830353,-66.59755,251.656479,-67.22429
252.400116,-66.15703,252.028259,-66.6907043,251.830353,-66.59755
252.028259,-66.6907043,251.656479,-67.22429,251.830353,-66.59755
251.656479,-67.22429,250.912781,-68.2915955,251.260559,-67.0381
251.608322,-65.78462,252.004242,-65.9707947,251.830353,-66.59755
252.004242,-65.9707947,252.400116,-66.15703,251.830353,-66.59755
251.830353,-66.59755,251.260559,-67.0381,251.608322,-65.78462
249.425446,-70.42615,250.516876,-68.10536,250.912781,-68.2915955
250.516876,-68.10536,251.608322,-65.78462,250.912781,-68.2915955
253.095688,-63.6500549,252.35202,-64.71733,252.6998,-63.4638519
252.35202,-64.71733,251.980164,-65.25098,252.154053,-64.62427
251.980164,-65.25098,251.608322,-65.78462,252.154053,-64.62427
252.154053,-64.62427,252.6998,-63.4638519,252.35202,-64.71733
252.6998,-63.4638519,253.791229,-61.1430969,253.095688,-63.6500549
252.7479,-64.9035339,252.1781,-65.3440857,252.35202,-64.71733
251.608322,-65.78462,251.980164,-65.25098,252.1781,-65.3440857
251.980164,-65.25098,252.35202,-64.71733,252.1781,-65.3440857
252.35202,-64.71733,253.095688,-63.6500549,252.7479,-64.9035339
252.400116,-66.15703,252.004242,-65.9707947,252.1781,-65.3440857
252.004242,-65.9707947,251.608322,-65.78462,252.1781,-65.3440857
252.1781,-65.3440857,252.7479,-64.9035339,252.400116,-66.15703
256.76593,-56.8739929,255.278564,-59.0085144,255.974121,-56.50154
255.278564,-59.0085144,254.534912,-60.07582,254.882675,-58.8223267
253.791229,-61.1430969,254.336975,-59.9826965,254.534912,-60.07582
254.336975,-59.9826965,254.882675,-58.8223267,254.534912,-60.07582
254.882675,-58.8223267,255.974121,-56.50154,255.278564,-59.0085144
257.4615,-54.3670349,256.7178,-55.4342651,257.065552,-54.1807861
255.974121,-56.50154,256.519836,-55.341156,256.7178,-55.4342651
256.519836,-55.341156,257.065552,-54.1807861,256.7178,-55.4342651
257.065552,-54.1807861,258.157,-51.86003,257.4615,-54.3670349
257.4615,-54.3670349,256.76593,-56.8739929,255.974121,-56.50154
256.070374,-59.3809357,255.50058,-59.8214569,255.278564,-59.0085144
255.50058,-59.8214569,255.2157,-60.0417633,255.104691,-59.63527
254.930786,-60.2619934,255.017731,-59.94864,255.2157,-60.0417633
255.017731,-59.94864,255.104691,-59.63527,255.2157,-60.0417633
255.104691,-59.63527,255.278564,-59.0085144,255.50058,-59.8214569
253.791229,-61.1430969,254.534912,-60.07582,254.930786,-60.2619934
255.278564,-59.0085144,255.104691,-59.63527,254.534912,-60.07582
254.534912,-60.07582,254.8198,-59.85553,254.930786,-60.2619934
255.104691,-59.63527,255.017731,-59.94864,254.8198,-59.85553
255.017731,-59.94864,254.930786,-60.2619934,254.8198,-59.85553
255.278564,-59.0085144,256.76593,-56.8739929,256.070374,-59.3809357
253.791229,-61.1430969,254.930786,-60.2619934,255.374817,-61.88791
254.930786,-60.2619934,255.50058,-59.8214569,255.7226,-60.63443
256.070374,-59.3809357,255.8965,-60.00769,255.50058,-59.8214569
255.8965,-60.00769,255.7226,-60.63443,255.50058,-59.8214569
255.7226,-60.63443,255.374817,-61.88791,254.930786,-60.2619934
252.844131,-67.78293,252.622131,-66.969986,253.191925,-66.52945
252.622131,-66.969986,252.400116,-66.15703,253.191925,-66.52945
253.191925,-66.52945,253.983719,-66.9018555,252.844131,-67.78293
252.274384,-68.22348,252.163361,-67.8169861,252.448242,-67.59674
252.163361,-67.8169861,252.052368,-67.41052,252.448242,-67.59674
252.448242,-67.59674,252.844131,-67.78293,252.274384,-68.22348
251.70459,-68.664,251.878479,-68.03726,252.274384,-68.22348
252.052368,-67.41052,252.163361,-67.8169861,251.878479,-68.03726
252.163361,-67.8169861,252.274384,-68.22348,251.878479,-68.03726
252.400116,-66.15703,252.622131,-66.969986,252.052368,-67.41052
252.844131,-67.78293,252.448242,-67.59674,252.622131,-66.969986
252.448242,-67.59674,252.052368,-67.41052,252.622131,-66.969986
251.308655,-68.4778,251.221741,-68.79117,251.023788,-68.6980743
251.1348,-69.10452,251.079285,-68.9013062,251.221741,-68.79117
251.079285,-68.9013062,251.023788,-68.6980743,251.221741,-68.79117
251.023788,-68.6980743,250.912781,-68.2915955,251.308655,-68.4778
251.419708,-68.88428,251.3642,-68.68106,251.506638,-68.57091
251.3642,-68.68106,251.308655,-68.4778,251.506638,-68.57091
251.506638,-68.57091,251.70459,-68.664,251.419708,-68.88428
251.1348,-69.10452,251.221741,-68.79117,251.419708,-68.88428
251.308655,-68.4778,251.3642,-68.68106,251.221741,-68.79117
251.3642,-68.68106,251.419708,-68.88428,251.221741,-68.79117
250.7389,-68.918335,250.936859,-69.0114441,250.849915,-69.3248444
250.936859,-69.0114441,251.1348,-69.10452,250.849915,-69.3248444
250.565,-69.5450745,250.651947,-69.23169,250.849915,-69.3248444
250.651947,-69.23169,250.7389,-68.918335,250.849915,-69.3248444
250.912781,-68.2915955,251.023788,-68.6980743,250.7389,-68.918335
251.023788,-68.6980743,251.079285,-68.9013062,250.936859,-69.0114441
251.079285,-68.9013062,251.1348,-69.10452,250.936859,-69.0114441
250.936859,-69.0114441,250.7389,-68.918335,251.023788,-68.6980743
250.565,-69.5450745,249.425446,-70.42615,250.912781,-68.2915955
250.912781,-68.2915955,251.656479,-67.22429,252.052368,-67.41052
251.656479,-67.22429,252.028259,-66.6907043,252.226227,-66.78377
252.028259,-66.6907043,252.400116,-66.15703,252.226227,-66.78377
252.226227,-66.78377,252.052368,-67.41052,251.656479,-67.22429
251.482574,-67.85101,251.593567,-68.25752,251.308655,-68.4778
251.70459,-68.664,251.506638,-68.57091,251.593567,-68.25752
251.506638,-68.57091,251.308655,-68.4778,251.593567,-68.25752
251.308655,-68.4778,250.912781,-68.2915955,251.482574,-67.85101
252.052368,-67.41052,251.878479,-68.03726,251.482574,-67.85101
251.70459,-68.664,251.593567,-68.25752,251.878479,-68.03726
251.593567,-68.25752,251.482574,-67.85101,251.878479,-68.03726
255.374817,-61.88791,254.67923,-64.39488,252.400116,-66.15703
253.5397,-65.2759552,253.761719,-66.08891,253.191925,-66.52945
253.761719,-66.08891,253.983719,-66.9018555,253.191925,-66.52945
253.191925,-66.52945,252.400116,-66.15703,253.5397,-65.2759552
254.67923,-64.39488,254.331482,-65.64836,253.5397,-65.2759552
253.983719,-66.9018555,253.761719,-66.08891,254.331482,-65.64836
253.761719,-66.08891,253.5397,-65.2759552,254.331482,-65.64836
252.592621,-71.91582,251.009033,-71.17096,251.70459,-68.664
251.009033,-71.17096,249.425446,-70.42615,251.70459,-68.664
251.70459,-68.664,252.844131,-67.78293,253.288177,-69.408844
253.983719,-66.9018555,253.635956,-68.15535,252.844131,-67.78293
253.635956,-68.15535,253.288177,-69.408844,252.844131,-67.78293
253.288177,-69.408844,252.592621,-71.91582,251.70459,-68.664
249.8104,-81.9436951,245.252167,-85.46796,246.64325,-80.4540253
245.252167,-85.46796,244.11261,-86.34907,243.668533,-84.72313
244.11261,-86.34907,242.973022,-87.23013,243.668533,-84.72313
242.973022,-87.23013,240.693909,-88.9922562,243.668533,-84.72313
246.64325,-80.4540253,245.947708,-82.96101,243.668533,-84.72313
245.947708,-82.96101,245.252167,-85.46796,243.668533,-84.72313
246.64325,-80.4540253,249.617935,-76.184906,251.2015,-76.92973
252.592621,-71.91582,251.897079,-74.4227753,249.617935,-76.184906
250.409729,-76.55734,250.583618,-75.9306,250.979523,-76.116806
250.583618,-75.9306,250.757523,-75.30386,250.979523,-76.116806
250.979523,-76.116806,251.2015,-76.92973,250.409729,-76.55734
249.617935,-76.184906,250.187714,-75.7443848,250.409729,-76.55734
250.757523,-75.30386,250.583618,-75.9306,250.187714,-75.7443848
250.583618,-75.9306,250.409729,-76.55734,250.187714,-75.7443848
251.897079,-74.4227753,251.5493,-75.6762543,250.757523,-75.30386
251.2015,-76.92973,250.979523,-76.116806,251.5493,-75.6762543
250.979523,-76.116806,250.757523,-75.30386,251.5493,-75.6762543
251.2015,-76.92973,249.8104,-81.9436951,246.64325,-80.4540253
245.252167,-85.46796,246.1402,-88.71979,243.861053,-90.4819
247.028229,-91.97157,245.444641,-91.2267761,246.1402,-88.71979
245.444641,-91.2267761,243.861053,-90.4819,246.1402,-88.71979
240.693909,-88.9922562,242.973022,-87.23013,243.861053,-90.4819
242.973022,-87.23013,244.11261,-86.34907,244.55661,-87.9749146
244.11261,-86.34907,245.252167,-85.46796,244.55661,-87.9749146
244.55661,-87.9749146,243.861053,-90.4819,242.973022,-87.23013
249.8104,-81.9436951,248.419312,-86.95764,245.252167,-85.46796
247.028229,-91.97157,246.1402,-88.71979,248.419312,-86.95764
246.1402,-88.71979,245.252167,-85.46796,248.419312,-86.95764
172.523819,-141.463989,172.312561,-140.287262,173.660583,-140.114532
172.312561,-140.287262,172.101318,-139.110535,173.660583,-140.114532
173.660583,-140.114532,175.21994,-141.118515,172.523819,-141.463989
172.523819,-141.463989,171.175842,-141.636719,170.964539,-140.460022
171.175842,-141.636719,169.827759,-141.809448,170.964539,-140.460022
171.532913,-139.785248,171.922729,-140.036255,171.6386,-140.373642
171.922729,-140.036255,172.312561,-140.287262,171.6386,-140.373642
171.6386,-140.373642,170.964539,-140.460022,171.532913,-139.785248
172.101318,-139.110535,172.206909,-139.698914,171.532913,-139.785248
172.312561,-140.287262,171.922729,-140.036255,172.206909,-139.698914
171.922729,-140.036255,171.532913,-139.785248,172.206909,-139.698914
172.312561,-140.287262,172.523819,-141.463989,170.964539,-140.460022
174.374832,-136.411621,174.797363,-138.7651,172.101318,-139.110535
174.797363,-138.7651,175.008636,-139.941833,173.660583,-140.114532
175.008636,-139.941833,175.21994,-141.118515,173.660583,-140.114532
173.660583,-140.114532,172.101318,-139.110535,174.797363,-138.7651
175.21994,-141.118515,175.642441,-143.471954,172.946365,-143.817413
175.074051,-144.1467,175.463867,-144.39769,175.1797,-144.735062
175.463867,-144.39769,175.8537,-144.648682,175.1797,-144.735062
175.1797,-144.735062,174.505661,-144.821411,175.074051,-144.1467
175.642441,-143.471954,175.748077,-144.060318,175.074051,-144.1467
175.8537,-144.648682,175.463867,-144.39769,175.748077,-144.060318
175.463867,-144.39769,175.074051,-144.1467,175.748077,-144.060318
176.064957,-145.8254,175.285309,-145.323364,175.8537,-144.648682
175.285309,-145.323364,174.895477,-145.072418,175.1797,-144.735062
174.895477,-145.072418,174.505661,-144.821411,175.1797,-144.735062
175.1797,-144.735062,175.8537,-144.648682,175.285309,-145.323364
174.505661,-144.821411,172.946365,-143.817413,175.642441,-143.471954
172.946365,-143.817413,169.827759,-141.809448,175.21994,-141.118515
-197.402679,36.7474365,-196.360931,37.5148468,-195.603455,35.8992462
-195.319229,38.2822571,-195.461349,37.09073,-196.360931,37.5148468
-195.461349,37.09073,-195.53241,36.4949951,-195.982208,36.7070465
-195.603455,35.8992462,-195.792847,36.30313,-195.53241,36.4949951
-195.792847,36.30313,-195.982208,36.7070465,-195.53241,36.4949951
-195.982208,36.7070465,-196.360931,37.5148468,-195.461349,37.09073
-195.887787,33.51631,-196.6452,35.1318359,-195.603455,35.8992462
-196.6452,35.1318359,-197.023972,35.9396057,-196.503143,36.32335
-197.023972,35.9396057,-197.402679,36.7474365,-196.503143,36.32335
-196.503143,36.32335,-195.603455,35.8992462,-196.6452,35.1318359
-198.917679,39.9785461,-197.118454,39.1303864,-197.402679,36.7474365
-197.118454,39.1303864,-196.218811,38.7062836,-196.360931,37.5148468
-196.218811,38.7062836,-195.319229,38.2822571,-196.360931,37.5148468
-196.360931,37.5148468,-197.402679,36.7474365,-197.118454,39.1303864
-193.519943,37.4340668,-193.662125,36.2425842,-194.561722,36.6666565
-193.662125,36.2425842,-193.8042,35.0510559,-194.561722,36.6666565
-194.561722,36.6666565,-194.940445,37.4744263,-194.419586,37.8581543
-194.940445,37.4744263,-195.319229,38.2822571,-194.419586,37.8581543
-194.419586,37.8581543,-193.519943,37.4340668,-194.561722,36.6666565
-191.720734,36.585907,-192.7625,35.8184967,-193.519943,37.4340668
-193.8042,35.0510559,-193.662125,36.2425842,-192.7625,35.8184967
-193.662125,36.2425842,-193.519943,37.4340668,-192.7625,35.8184967
-195.887787,33.51631,-195.603455,35.8992462,-193.8042,35.0510559
-195.082581,36.28296,-195.271912,36.68683,-195.0115,36.8787079
-195.271912,36.68683,-195.461349,37.09073,-195.0115,36.8787079
-195.0115,36.8787079,-194.561722,36.6666565,-195.082581,36.28296
-195.603455,35.8992462,-195.53241,36.4949951,-195.082581,36.28296
-195.461349,37.09073,-195.271912,36.68683,-195.53241,36.4949951
-195.271912,36.68683,-195.082581,36.28296,-195.53241,36.4949951
-195.319229,38.2822571,-194.940445,37.4744263,-195.461349,37.09073
-194.561722,36.6666565,-195.0115,36.8787079,-194.940445,37.4744263
-195.0115,36.8787079,-195.461349,37.09073,-194.940445,37.4744263
-194.561722,36.6666565,-193.8042,35.0510559,-195.603455,35.8992462
-200.054779,30.446701,-199.486267,35.21263,-195.887787,33.51631
-197.402679,36.7474365,-198.444489,35.9800262,-199.201965,37.5955658
-198.965332,35.5963,-199.1547,36.0002136,-198.894257,36.1920471
-199.1547,36.0002136,-199.344055,36.40413,-198.894257,36.1920471
-198.894257,36.1920471,-198.444489,35.9800262,-198.965332,35.5963
-199.486267,35.21263,-199.415161,35.80835,-198.965332,35.5963
-199.344055,36.40413,-199.1547,36.0002136,-199.415161,35.80835
-199.1547,36.0002136,-198.965332,35.5963,-199.415161,35.80835
-199.344055,36.40413,-199.201965,37.5955658,-198.444489,35.9800262
-199.201965,37.5955658,-198.917679,39.9785461,-197.402679,36.7474365
-197.686981,34.36444,-197.54483,35.55594,-196.6452,35.1318359
-197.54483,35.55594,-197.47377,36.1516571,-197.023972,35.9396057
-197.47377,36.1516571,-197.402679,36.7474365,-197.023972,35.9396057
-197.023972,35.9396057,-196.6452,35.1318359,-197.54483,35.55594
-196.6452,35.1318359,-195.887787,33.51631,-197.686981,34.36444
-199.486267,35.21263,-198.444489,35.9800262,-197.686981,34.36444
-197.923569,36.36371,-197.734253,35.9598236,-197.994629,35.76799
-197.734253,35.9598236,-197.54483,35.55594,-197.994629,35.76799
-197.994629,35.76799,-198.444489,35.9800262,-197.923569,36.36371
-197.402679,36.7474365,-197.47377,36.1516571,-197.923569,36.36371
-197.54483,35.55594,-197.734253,35.9598236,-197.47377,36.1516571
-197.734253,35.9598236,-197.923569,36.36371,-197.47377,36.1516571
-197.54483,35.55594,-197.686981,34.36444,-198.444489,35.9800262
224.063446,-130.504517,224.764923,-125.930634,228.671631,-122.765633
224.764923,-125.930634,225.466431,-121.356766,228.671631,-122.765633
224.063446,-130.504517,222.911469,-132.43924,222.110123,-132.087051
222.911469,-132.43924,221.7594,-134.374,222.110123,-132.087051
222.110123,-132.087051,222.460876,-129.80011,224.063446,-130.504517
221.7594,-134.374,220.6073,-136.308731,220.9581,-134.02179
220.6073,-136.308731,220.031326,-137.2761,220.2067,-136.132629
220.031326,-137.2761,219.455322,-138.243439,220.2067,-136.132629
220.2067,-136.132629,220.9581,-134.02179,220.6073,-136.308731
220.9581,-134.02179,221.7095,-131.9109,222.110123,-132.087051
221.7095,-131.9109,222.460876,-129.80011,222.110123,-132.087051
222.110123,-132.087051,221.7594,-134.374,220.9581,-134.02179
225.466431,-121.356766,224.764923,-125.930634,222.460876,-129.80011
224.764923,-125.930634,224.063446,-130.504517,222.460876,-129.80011
219.455322,-138.243439,218.303253,-140.178192,217.501968,-139.825958
218.303253,-140.178192,217.151215,-142.112885,217.501968,-139.825958
217.501968,-139.825958,217.852722,-137.539017,219.455322,-138.243439
217.151215,-142.112885,215.999176,-144.047638,216.34996,-141.760727
215.423141,-145.015,215.510864,-144.443283,215.999176,-144.047638
215.510864,-144.443283,215.598572,-143.871536,215.999176,-144.047638
214.847153,-145.982391,215.22287,-144.926926,215.423141,-145.015
215.598572,-143.871536,215.510864,-144.443283,215.22287,-144.926926
215.510864,-144.443283,215.423141,-145.015,215.22287,-144.926926
215.598572,-143.871536,216.34996,-141.760727,215.999176,-144.047638
216.34996,-141.760727,217.101318,-139.649841,217.501968,-139.825958
217.101318,-139.649841,217.852722,-137.539017,217.501968,-139.825958
217.501968,-139.825958,217.151215,-142.112885,216.34996,-141.760727
214.847153,-145.982391,213.695129,-147.917114,214.0459,-145.630127
213.695129,-147.917114,212.54306,-149.8518,214.0459,-145.630127
212.54306,-149.8518,211.967026,-150.819153,212.14241,-149.67572
211.967026,-150.819153,211.391052,-151.786545,212.14241,-149.67572
211.391052,-151.786545,210.239014,-153.7213,212.14241,-149.67572
212.14241,-149.67572,214.0459,-145.630127,212.54306,-149.8518
214.0459,-145.630127,215.94931,-141.584564,216.34996,-141.760727
215.94931,-141.584564,216.901,-139.5618,217.101318,-139.649841
216.901,-139.5618,217.852722,-137.539017,217.101318,-139.649841
217.101318,-139.649841,216.34996,-141.760727,215.94931,-141.584564
215.1979,-143.695389,215.0225,-144.838882,214.0459,-145.630127
215.0225,-144.838882,214.847153,-145.982391,214.0459,-145.630127
216.34996,-141.760727,215.598572,-143.871536,215.1979,-143.695389
215.598572,-143.871536,215.22287,-144.926926,215.0225,-144.838882
215.22287,-144.926926,214.847153,-145.982391,215.0225,-144.838882
215.0225,-144.838882,215.1979,-143.695389,215.598572,-143.871536
222.460876,-129.80011,221.308868,-131.734833,221.6596,-129.447861
220.1568,-133.669571,220.9082,-131.558746,221.308868,-131.734833
220.9082,-131.558746,221.6596,-129.447861,221.308868,-131.734833
217.852722,-137.539017,219.75618,-133.493408,220.1568,-133.669571
221.6596,-129.447861,220.9082,-131.558746,219.75618,-133.493408
220.9082,-131.558746,220.1568,-133.669571,219.75618,-133.493408
221.6596,-129.447861,225.466431,-121.356766,222.460876,-129.80011
217.852722,-137.539017,220.1568,-133.669571,219.455322,-138.243439
220.1568,-133.669571,221.308868,-131.734833,220.9581,-134.02179
222.460876,-129.80011,221.7095,-131.9109,221.308868,-131.734833
221.7095,-131.9109,220.9581,-134.02179,221.308868,-131.734833
220.9581,-134.02179,220.2067,-136.132629,219.806061,-135.9565
220.2067,-136.132629,219.455322,-138.243439,219.806061,-135.9565
219.806061,-135.9565,220.1568,-133.669571,220.9581,-134.02179
234.682755,-105.878937,230.074585,-113.617867,233.080154,-105.174507
230.074585,-113.617867,228.922577,-115.552582,229.273315,-113.265648
228.922577,-115.552582,227.770538,-117.487328,229.273315,-113.265648
227.770538,-117.487328,225.466431,-121.356766,229.273315,-113.265648
229.273315,-113.265648,233.080154,-105.174507,230.074585,-113.617867
237.688324,-97.43561,236.5363,-99.37034,236.887,-97.08339
236.5363,-99.37034,235.960266,-100.337677,236.13562,-99.19423
235.384247,-101.305054,235.759949,-100.249641,235.960266,-100.337677
235.759949,-100.249641,236.13562,-99.19423,235.960266,-100.337677
236.13562,-99.19423,236.887,-97.08339,236.5363,-99.37034
233.080154,-105.174507,234.983582,-101.128937,235.384247,-101.305054
236.13562,-99.19423,235.5596,-100.161583,235.9353,-99.10617
234.983582,-101.128937,235.459442,-100.117554,235.5596,-100.161583
235.459442,-100.117554,235.9353,-99.10617,235.5596,-100.161583
235.9353,-99.10617,236.887,-97.08339,236.13562,-99.19423
235.5596,-100.161583,235.471924,-100.73333,234.983582,-101.128937
235.471924,-100.73333,235.384247,-101.305054,234.983582,-101.128937
236.13562,-99.19423,235.759949,-100.249641,235.5596,-100.161583
235.384247,-101.305054,235.471924,-100.73333,235.759949,-100.249641
235.471924,-100.73333,235.5596,-100.161583,235.759949,-100.249641
236.887,-97.08339,238.790466,-93.03784,239.191086,-93.21392
239.9425,-91.10308,239.3665,-92.07045,239.742172,-91.01506
238.790466,-93.03784,239.266327,-92.02643,239.3665,-92.07045
239.266327,-92.02643,239.742172,-91.01506,239.3665,-92.07045
239.742172,-91.01506,240.693909,-88.9922562,239.9425,-91.10308
238.790466,-93.03784,239.3665,-92.07045,239.191086,-93.21392
239.9425,-91.10308,239.566772,-92.15851,239.3665,-92.07045
239.566772,-92.15851,239.191086,-93.21392,239.3665,-92.07045
239.191086,-93.21392,237.688324,-97.43561,236.887,-97.08339
233.080154,-105.174507,235.384247,-101.305054,234.682755,-105.878937
235.384247,-101.305054,235.960266,-100.337677,236.360931,-100.513779
235.960266,-100.337677,236.5363,-99.37034,236.360931,-100.513779
236.360931,-100.513779,236.185547,-101.657242,235.384247,-101.305054
236.5363,-99.37034,237.688324,-97.43561,236.185547,-101.657242
236.185547,-101.657242,234.682755,-105.878937,235.384247,-101.305054
225.466431,-121.356766,227.770538,-117.487328,229.373108,-118.19175
227.770538,-117.487328,228.922577,-115.552582,229.723877,-115.904785
228.922577,-115.552582,230.074585,-113.617867,229.723877,-115.904785
229.723877,-115.904785,229.373108,-118.19175,227.770538,-117.487328
229.373108,-118.19175,228.671631,-122.765633,225.466431,-121.356766
232.378662,-109.748367,232.027985,-112.035355,230.074585,-113.617867
232.027985,-112.035355,231.677185,-114.322273,230.074585,-113.617867
234.682755,-105.878937,233.180008,-110.100594,232.378662,-109.748367
232.027985,-112.035355,232.603973,-111.067963,232.428574,-112.211433
233.180008,-110.100594,232.804291,-111.156021,232.603973,-111.067963
232.804291,-111.156021,232.428574,-112.211433,232.603973,-111.067963
232.428574,-112.211433,231.677185,-114.322273,232.027985,-112.035355
232.027985,-112.035355,232.378662,-109.748367,233.180008,-110.100594
229.373108,-118.19175,230.525162,-116.257019,230.174377,-118.543945
231.677185,-114.322273,230.925812,-116.433121,230.525162,-116.257019
230.925812,-116.433121,230.174377,-118.543945,230.525162,-116.257019
230.174377,-118.543945,228.671631,-122.765633,229.373108,-118.19175
231.677185,-114.322273,230.525162,-116.257019,229.723877,-115.904785
230.525162,-116.257019,229.373108,-118.19175,229.723877,-115.904785
229.723877,-115.904785,230.074585,-113.617867,231.677185,-114.322273
218.052338,-147.391235,216.099,-148.973709,214.847153,-145.982391
214.1457,-150.556274,214.4964,-148.269333,216.099,-148.973709
214.4964,-148.269333,214.847153,-145.982391,216.099,-148.973709
214.1457,-150.556274,212.192337,-152.138763,212.54306,-149.8518
210.239014,-153.7213,211.391052,-151.786545,212.192337,-152.138763
211.391052,-151.786545,211.967026,-150.819153,212.3677,-150.995331
211.967026,-150.819153,212.54306,-149.8518,212.3677,-150.995331
212.3677,-150.995331,212.192337,-152.138763,211.391052,-151.786545
212.54306,-149.8518,213.695129,-147.917114,214.4964,-148.269333
213.695129,-147.917114,214.847153,-145.982391,214.4964,-148.269333
214.4964,-148.269333,214.1457,-150.556274,212.54306,-149.8518
217.777176,-143.6086,217.464188,-142.860764,217.95253,-142.465149
217.151215,-142.112885,217.55188,-142.289,217.464188,-142.860764
217.55188,-142.289,217.95253,-142.465149,217.464188,-142.860764
217.95253,-142.465149,218.753784,-142.8173,217.777176,-143.6086
216.8005,-144.399826,216.975861,-143.256409,217.777176,-143.6086
216.975861,-143.256409,217.063553,-142.684631,217.464188,-142.860764
217.063553,-142.684631,217.151215,-142.112885,217.464188,-142.860764
217.464188,-142.860764,217.777176,-143.6086,216.975861,-143.256409
214.847153,-145.982391,215.999176,-144.047638,216.8005,-144.399826
217.151215,-142.112885,216.975861,-143.256409,215.999176,-144.047638
216.975861,-143.256409,216.8005,-144.399826,215.999176,-144.047638
217.151215,-142.112885,218.303253,-140.178192,219.104523,-140.5304
218.303253,-140.178192,219.455322,-138.243439,219.104523,-140.5304
217.95253,-142.465149,218.040222,-141.893372,218.440887,-142.0695
218.1279,-141.321655,218.284363,-141.695557,218.040222,-141.893372
218.284363,-141.695557,218.440887,-142.0695,218.040222,-141.893372
218.440887,-142.0695,218.753784,-142.8173,217.95253,-142.465149
217.639587,-141.717285,217.796051,-142.091187,217.55188,-142.289
217.796051,-142.091187,217.95253,-142.465149,217.55188,-142.289
