x,z,area,grade
-110.5033,129.0532,13.28979,0
-116.29,115.5896,6.645262,0
-112.8665,124.5756,6.645278,0
-123.3796,102.1569,26.58047,0
-128.8405,88.68562,13.29024,0
-126.0685,97.68698,13.29024,0
-134.9529,75.22977,13.28999,0
-140.7395,61.7662,6.644969,0
-137.3161,70.75217,6.644984,0
-131.8551,84.22344,13.29002,0
-127.0457,97.71008,6.645008,0
-129.8177,88.70872,6.645008,0
96.79502,110.7561,14.87771,0.03525505
93.26016,104.5886,7.438851,0.06755032
93.90517,107.5846,7.43891,0.03403804
96.47886,114.4133,29.75539,0.006195432
256.8105,45.25978,0.9282668,0.1224269
257.9017,48.04022,0.2321052,0.1182118
258.4473,49.43047,0.05799699,0.1098855
258.7794,50.26485,0.02898523,0.005797565
258.5896,49.71027,0.02898728,0.1099076
258.1862,48.5998,0.1160049,0.1108792
257.3795,46.37889,0.4642027,0.1150748
258.4341,63.61871,13.98579,0
255.2206,56.01136,4.270684,0.01084456
253.431,54.38565,0.5338629,0.1920429
254.2038,54.39158,0.2669328,0.04219462
253.7893,54.08136,0.2669259,0.1828148
252.8848,53.69061,1.06767,0.2044288
253.5434,55.6147,0.533869,0.1243772
253.8069,56.38433,0.5338138,0.1046019
254.26,55.00611,0.5338363,0.03941596
253.6945,55.15528,0.5338595,0.1817999
255.4455,58.46941,8.541303,0.01012984
257.2578,52.95663,8.541134,0.01399825
254.7324,52.78371,2.135311,0.01471863
253.1869,52.77183,1.067656,0.2177901
254.0817,53.58467,0.1334593,0.07753539
253.799,53.65926,0.1334357,0.2140087
254.3548,53.93218,0.2669114,0
253.9219,52.89262,0.06673022,0.1948359
254.1291,53.04773,0.06673022,0.01268641
253.8938,52.58537,0.1334587,0.1692017
253.6672,53.27446,0.1334534,0.2196198
254.0536,53.27744,0.06673852,0.07766484
253.8464,53.12233,0.06673852,0.2273903
255.8248,54.17378,4.270637,0.01498583
262.0332,-39.71484,20.7906,0.06990491
260.0951,-45.78744,5.197716,0.08220496
258.8437,-48.51643,5.197675,0.1035784
259.5915,-43.19369,10.39544,0.07905549
260.9649,-36.50647,20.79062,0.06388107
261.087,-32.54823,20.79069,0.05047675
260.2628,-21.42339,20.79042,0.03740248
260.5069,-13.50692,20.79036,0.01247703
261.8957,-25.24637,20.79066,0.03691031
262.903,-30.43386,20.79089,0.05276717
261.1172,6.284297,41.58167,0.008698002
261.1019,24.71101,10.39505,0.01437059
261.0942,33.92434,2.598752,0.0389175
261.0903,38.53102,0.6496209,0.06343327
261.1513,40.51014,0.6495826,0.145397
261.3116,36.24458,1.299281,0.09640027
261.5368,29.35147,5.197525,0.01432219
261.9871,15.56528,20.79018,0.007793284
262.506,-5.45519,41.58158,0.008864652
263.9902,-18.83267,5.197822,0.02406194
264.181,-22.10865,5.197765,0.03963439
264.8755,-27.97837,2.598824,0.04762328
265.0663,-31.25438,2.598674,0.07275255
263.9636,-24.42888,5.197715,0.05043759
262.2619,-13.37167,20.79079,0.0241543
319.7051,-3.969376,11.68131,0.02131946
325.4122,-7.443675,5.840685,0.02048959
321.2324,-5.808848,5.840602,0.02212645
332.6466,-12.75749,11.68171,0.007510666
322.7597,-7.648331,5.840756,0.03778124
326.9395,-9.283157,5.840856,0.007154366
307.5878,1.701721,1.460266,0.02193328
309.3964,0.3732656,1.460234,0.01748394
306.4022,1.854914,2.920346,0.05702367
313.0135,-2.283661,2.920472,0.01571565
309.0447,-0.2655436,0.7301252,0.01739097
307.0955,0.8074036,0.7301284,0.03630164
310.16,-0.5464885,1.460239,0.01632477
301.3181,4.153986,2.920267,0.04565001
297.4196,6.29984,2.920218,0.04445702
303.5486,3.592072,5.840703,0.05095913
313.4355,-1.517115,5.840616,0.01607387
309.6777,0.8842977,1.460092,0.01739772
307.869,2.212753,1.460124,0.02185355
310.8633,0.7310893,2.920335,0.01687298
315.8067,-1.823512,11.68137,0.01973718
337.6703,-12.85923,46.72554,0.002256076
328.0647,-7.239024,11.68149,0.005948071
322.3576,-3.764704,5.840822,0.01089006
326.5374,-5.399526,5.840937,0.008462145
334.6157,-9.180252,23.36288,0.005740548
262.0669,-57.25315,2.323362,0.06032696
260.7199,-57.37594,0.5808854,0.05683604
260.0211,-57.31988,0.07259406,0.180033
260.1441,-57.57216,0.0362919,0.05663652
259.9993,-57.53747,0.03629756,0.2635372
259.7567,-57.36793,0.1452221,0.3067151
260.3795,-57.07158,0.2903953,0.05664131
261.3863,-56.64443,1.161694,0.06021625
263.3996,-55.79009,4.646686,0.06766453
261.5162,-59.79482,2.323414,0.0731459
260.8642,-61.86661,1.161655,0.08263741
260.6615,-60.92683,1.161707,0.1021433
260.3504,-58.84703,0.1452143,0.07147688
259.9412,-58.86035,0.07261192,0.3072374
260.1802,-58.69482,0.07260364,0.07147698
260.6836,-58.48127,0.2904344,0.07087592
260.1656,-59.58253,0.03629182,0.07147089
259.961,-59.58922,0.01814951,0.3227384
260.0805,-59.50645,0.01815009,0.07146634
260.3322,-59.39967,0.07260034,0.07147873
260.0497,-60.00039,0.07260165,0.1369616
259.9266,-59.74808,0.03631387,0.2829815
260.0714,-59.78278,0.03630335,0.1688783
259.8724,-59.17807,0.1452172,0.2671607
260.2816,-59.16473,0.0726096,0.07148314
260.0552,-59.38899,0.01815882,0.05728985
259.9357,-59.47175,0.01815824,0.3394849
260.0896,-59.23012,0.03631584,0.1043549
259.7892,-58.15553,0.07261407,0.3390006
260.0282,-57.98999,0.07259794,0.1371236
259.7204,-58.47324,0.1452149,0.3411109
259.5684,-57.7684,0.145217,0.3268126
259.9052,-57.7377,0.0362959,0.2844874
260.05,-57.7724,0.03629024,0.1595971
259.7386,-57.92058,0.07260314,0.3476173
260.5822,-58.01136,0.2904529,0.06726556
260.1296,-58.45989,0.07259271,0.0555995
259.8906,-58.62541,0.07260098,0.3172686
260.1984,-58.14218,0.1452121,0.08663276
261.3135,-58.85504,2.323362,0.0744336
260.0866,-54.43912,0.07259933,0.08254356
259.8477,-54.60464,0.07260049,0.2621434
260.1555,-54.12141,0.1452086,0.1105253
260.3075,-54.82623,0.1451982,0.0566445
259.8983,-54.83958,0.07260702,0.2441135
260.1373,-54.67406,0.07260586,0.06136483
259.4131,-54.50051,0.0726243,0.2279031
259.4638,-54.73546,0.07261672,0.2549891
259.1488,-54.54857,0.1452119,0.2172114
259.8658,-54.05198,0.1452312,0.135671
259.7028,-54.56993,0.07260481,0.2622737
259.6521,-54.33498,0.07261238,0.2339453
260.7783,-53.82505,1.16169,0.0772558
259.5976,-55.99295,0.2903971,0.2635902
260.0756,-55.66189,0.2904041,0.1238657
259.4599,-56.62836,0.5808442,0.2777788
259.2066,-55.45365,0.2904397,0.2572437
258.9857,-55.06653,0.07260049,0.1906995
258.9351,-54.83158,0.07260596,0.2172142
259.2501,-55.01847,0.1452236,0.2580757
259.8295,-55.15731,0.1452238,0.2266662
260.1191,-55.22672,0.1452147,0.114665
259.4963,-55.52308,0.2904299,0.2708925
259.2286,-53.00805,0.5808587,0.1062556
258.9968,-53.84371,0.1452253,0.1144203
258.8085,-54.2442,0.1452334,0.2172019
258.8013,-53.57405,0.290441,0.1097848
258.8377,-52.46875,1.16168,0.1103048
260.5757,-52.88527,1.161696,0.07990588
259.6703,-53.78231,0.2904288,0.1320899
259.0981,-54.31361,0.1451968,0.2172178
259.2865,-53.91313,0.1451887,0.1129505
259.808,-53.1469,0.5808447,0.1052169
262.9943,-53.91052,4.646834,0.06551938
261.1836,-55.70463,1.161731,0.05509094
260.2783,-56.60168,0.2904453,0.04999113
259.8003,-56.93273,0.2904442,0.272668
260.416,-55.96625,0.580874,0.06629016
261.459,-54.43379,2.323422,0.06346848
258.8794,-65.40145,4.64676,0.05232877
258.1844,-63.45247,0.580847,0.1489892
257.8584,-64.48837,0.2904106,0.07388178
257.7571,-64.01847,0.2904236,0.1561462
257.5038,-62.84373,0.5808997,0.2276755
258.0831,-62.98258,0.5808361,0.1204072
259.0534,-63.66072,2.323392,0.05741531
256.996,-69.40621,4.646676,0.03223742
257.0544,-65.85532,1.161718,0.1049268
257.1271,-63.64469,0.580909,0.1687776
257.2791,-64.34953,0.2904475,0.1861722
257.3804,-64.81943,0.2904344,0.1122594
257.5467,-66.86452,2.323361,0.03193934
258.5182,-58.63074,1.161763,0.3109459
258.0259,-57.62153,0.5808544,0.2514393
258.6052,-57.76036,0.5808544,0.3196249
257.7902,-60.35011,0.07261742,0.2781076
258.0292,-60.1846,0.07263661,0.3792653
257.7213,-60.66783,0.1452245,0.2762542
257.5947,-60.08046,0.07260529,0.300103
257.544,-59.84552,0.07261076,0.2029336
257.9785,-59.94965,0.07260399,0.257724
257.7395,-60.11516,0.0725848,0.1323966
257.3446,-61.46877,0.2904094,0.2819922
257.3592,-60.58105,0.07259756,0.2199352
257.3665,-60.13719,0.01815147,0.2150544
257.3883,-59.9196,0.01814899,0.2536264
257.4281,-60.26335,0.03629756,0.2150521
257.4823,-60.83335,0.1452065,0.2835886
257.7505,-58.89239,1.161733,0.2574503
258.2869,-55.01044,0.5808521,0.2066976
257.8667,-56.24657,0.2904285,0.1784894
257.9538,-55.3762,0.2904318,0.2394206
258.222,-53.43523,0.1452121,0.107208
258.0119,-54.0533,0.07261283,0.1979604
258.0554,-53.61812,0.07260621,0.1282206
258.2148,-52.76509,0.2904109,0.1082201
258.2291,-54.10537,0.1452084,0.198355
258.4174,-53.70488,0.1452234,0.1161353
258.4246,-54.37502,0.2904442,0.2144258
258.3013,-56.35069,0.5808829,0.2700447
258.5331,-55.51503,0.1452133,0.2293409
258.6961,-54.9971,0.0726096,0.2172208
258.7468,-55.23205,0.07260413,0.1906895
258.7286,-55.78469,0.2904266,0.2572522
258.9819,-56.95943,0.580861,0.3211079
258.4026,-56.82059,0.580861,0.2535709
258.6338,-60.44089,0.5808216,0.3571256
259.3073,-60.3795,0.145228,0.3777739
259.6441,-60.3488,0.03630733,0.3508184
259.789,-60.38351,0.03629924,0.1471641
259.4775,-60.53168,0.07261829,0.2151952
258.9742,-60.74525,0.2904286,0.3379293
257.7791,-61.57288,0.5808372,0.3486407
258.1558,-60.77194,0.580824,0.3435734
259.0976,-58.76959,1.161701,0.3550814
259.5392,-59.54384,0.2904225,0.3300083
259.76,-59.93097,0.07260158,0.2455718
259.8831,-60.18327,0.03629102,0.09736475
259.7383,-60.14856,0.03629911,0.3446641
259.4957,-59.97902,0.1452199,0.3827366
259.0105,-59.63996,0.580845,0.3746455
259.7562,-61.82389,0.2904223,0.08546059
259.184,-62.35517,0.14524,0.1163425
259.3723,-61.9547,0.1452315,0.1464349
259.8938,-61.18847,0.5808645,0.1382708
259.9082,-62.52872,1.161696,0.07894009
258.4091,-61.94667,0.2904357,0.07454025
258.5105,-62.41658,0.2904248,0.1178267
257.8805,-62.04277,0.5809265,0.2280696
259.3145,-61.04962,0.5809,0.1669081
259.0826,-61.88528,0.1451997,0.1464505
258.8943,-62.28575,0.1452082,0.1163679
258.8871,-61.61562,0.2904549,0.1488141
254.3592,-75.01283,4.646828,0.03006246
253.3746,-72.99444,2.323385,0.06437708
254.5333,-73.27211,2.323322,0.03607133
252.4758,-79.01757,4.646692,0.02441447
252.6213,-74.59632,2.323322,0.05681854
253.0265,-76.47588,2.323356,0.03207497
249.4623,-85.42515,9.293651,0.01511328
251.0275,-78.67048,2.323551,0.08515272
251.8101,-75.29314,0.580848,0.09843699
252.2738,-73.62183,0.5808464,0.1034295
251.8679,-76.19822,1.161761,0.08669361
251.1431,-80.48063,4.646848,0.0246607
256.2581,-63.43642,1.161616,0.2240098
255.7658,-62.42723,0.5808438,0.2097561
256.3451,-62.56606,0.5807985,0.2675525
255.4034,-64.56843,2.323385,0.1500214
254.4254,-67.67611,0.2904094,0.0551136
254.3241,-67.20622,0.2904132,0.1615406
253.9545,-68.6773,0.2904328,0.03992428
253.9909,-67.57198,0.1452218,0.1993707
254.0922,-68.04188,0.1452172,0.04207483
253.2012,-70.27921,0.5808261,0.08291859
253.5925,-68.59054,0.1451978,0.08176427
253.8243,-67.75488,0.1451974,0.1098226
253.6213,-69.04308,0.2904139,0.08291703
254.7371,-65.29996,2.323352,0.1531328
256.9686,-57.81377,1.16165,0.198239
256.2658,-59.6506,0.1452063,0.1766401
256.0558,-60.26867,0.07260802,0.2156307
256.0993,-59.83348,0.07260968,0.2740032
255.6791,-61.06961,0.1451961,0.1892468
255.8747,-60.22528,0.03629445,0.2159659
255.9906,-59.80745,0.03629488,0.2723109
255.8892,-60.45155,0.07259806,0.1891883
256.4471,-58.58001,0.58083,0.202281
257.3745,-55.23738,0.5807739,0.2171252
257.8817,-53.13089,0.2904129,0.2546299
257.7005,-54.20149,0.1451935,0.1913825
257.9106,-53.58341,0.07260322,0.1909993
257.867,-54.01859,0.07260984,0.2468195
257.2439,-56.54293,0.5808235,0.2068769
257.6641,-55.30679,0.2904139,0.2313471
257.5771,-56.17716,0.2904106,0.1684566
256.0412,-61.15637,0.5808492,0.2160148
256.273,-60.32073,0.1452252,0.2155301
256.4613,-59.92026,0.1452203,0.2382728
256.4685,-60.59037,0.2904243,0.2132948
256.7218,-61.7651,0.5808216,0.2687534
256.1425,-61.62627,0.5808669,0.2110015
257.1712,-58.75355,1.161687,0.2238085
257.0478,-60.7292,0.1452118,0.2436941
257.2108,-60.21127,0.03630393,0.2142414
257.3159,-59.90224,0.01814824,0.2432425
257.2941,-60.11983,0.01815073,0.2042249
257.2144,-60.54634,0.07260952,0.2199148
257.055,-61.39934,0.2904134,0.2501674
256.9212,-60.14185,0.07258689,0.2103691
257.2072,-59.87622,0.03630672,0.2205058
257.1131,-60.07644,0.0363042,0.167032
256.8523,-60.45955,0.1451918,0.2149904
256.8452,-59.78944,0.2904095,0.1866027
254.4033,-70.12169,1.161703,0.02240722
253.4473,-70.78381,1.161703,0.08132099
254.389,-68.78143,0.5808603,0.03522029
254.7657,-67.98048,0.5808372,0.01094243
254.78,-69.32074,1.161703,0.02736429
255.2866,-71.67022,2.323409,0.02387285
253.65,-71.7236,1.161736,0.07686254
254.606,-71.06149,1.161736,0.02380137
255.7074,-65.9781,1.161698,0.1147209
255.91,-66.9179,1.161738,0.0405501
256.6491,-63.97574,1.161728,0.2023905
256.5764,-66.18638,0.580867,0.09014274
256.3737,-65.24658,0.5808449,0.2019634
256.04,-70.06831,2.323385,0.0230426
255.6347,-68.18874,2.323396,0.0382335
237.1384,-167.512,24.33521,0.01460027
224.8921,-160.8215,12.16753,0.01000721
233.3708,-164.5705,12.16753,0.01439653
251.0814,-173.0432,13.39289,0.01463931
260.1631,-177.6951,13.39285,0.01605901
246.0087,-171.7555,26.78502,0.01459879
333.1549,-90.23132,6.416783,0.1565619
330.6369,-91.92429,0.8021277,0.1792506
329.881,-92.53873,0.40105,0.2106657
330.0514,-91.92861,0.4010477,0.2302561
328.5395,-93.15751,0.8020928,0.2105833
329.4659,-91.93295,0.4010805,0.1556121
329.2955,-92.54307,0.401051,0.210533
331.3131,-90.54935,3.208483,0.1919182
335.178,-87.17204,12.83375,0.1633549
331.4616,-94.20144,3.208447,0.191963
332.6216,-96.32389,1.604278,0.1168701
331.621,-95.72241,1.604214,0.2088121
329.7903,-93.90936,6.41685,0.2105844
333.394,-92.51278,0.4010424,0.1577457
333.5644,-91.90265,0.4010716,0.1749083
333.8091,-93.11857,0.8021007,0.1395282
332.3082,-92.21637,0.8020974,0.1928872
333.0641,-91.60192,0.4010495,0.1525823
332.8937,-92.21204,0.4010203,0.1359602
334.6557,-91.13352,1.604242,0.1528288
334.3149,-92.35376,1.604197,0.1340601
333.4628,-95.40438,3.208435,0.1335484
332.3027,-93.28192,1.60418,0.1856256
333.3033,-93.88338,1.604212,0.1389698
340.7306,-80.89017,0.8020917,0.04552592
340.1424,-81.42728,0.2005442,0.06248646
339.807,-81.58197,0.2005404,0.160449
340.1451,-80.89449,0.4010345,0.09112384
339.0538,-81.66363,1.604191,0.1788072
341.4068,-79.51523,3.208396,0.04628749
339.5486,-83.02993,0.8020561,0.1689454
340.1286,-84.09116,0.4010507,0.09198101
339.6283,-83.79042,0.4010319,0.1722633
338.713,-82.88387,1.604219,0.1762326
340.6399,-82.2608,0.4010366,0.04530433
339.9719,-82.03739,0.2005168,0.1524718
340.3073,-81.8827,0.2005205,0.04536188
341.0605,-81.80105,0.8021147,0.04535765
340.5492,-83.63143,0.8021545,0.04569004
339.9691,-82.57016,0.4011,0.1120538
340.4695,-82.87091,0.4010916,0.04590471
343.5894,-77.97696,12.83407,0.04115476
337.6794,-88.67574,6.416847,0.1557559
335.1451,-93.56536,0.8020865,0.1350061
336.2816,-92.11091,0.4010043,0.1447471
335.6907,-93.18079,0.4009974,0.1318266
334.3836,-95.24536,1.60418,0.1308798
335.9065,-91.88538,0.8021091,0.1642472
335.0653,-92.80487,0.8021045,0.154371
335.8267,-91.12488,1.604235,0.1522864
337.6904,-86.54462,1.604137,0.1671811
339.1171,-85.6208,0.4010574,0.1702927
339.8304,-85.15887,0.1002587,0.1637874
340.1657,-85.00419,0.1002566,0.05307412
339.5775,-85.54129,0.2005053,0.1697973
338.6113,-86.3856,0.8020701,0.1677869
336.6788,-88.07426,3.208302,0.1617382
338.3721,-84.10412,1.604235,0.1752225
339.4579,-84.40055,0.4010278,0.1772535
340.1259,-84.62394,0.2005056,0.0616744
339.7905,-84.77863,0.2005254,0.1588673
339.0374,-84.86031,0.8021277,0.1716173
337.531,-85.02363,3.20844,0.1685229
341.7328,-76.21059,1.590213,0.0445847
340.629,-75.94685,0.3975365,0.04376856
339.9494,-75.74448,0.1987706,0.1582299
340.2874,-75.58511,0.1987785,0.04478824
341.0496,-75.48711,0.7951741,0.04461364
342.574,-75.29105,3.180338,0.04567229
344.6016,-74.33488,6.360941,0.04437857
340.8164,-78.4727,3.18038,0.05625592
340.1708,-77.07795,0.7951308,0.07923561
339.8255,-76.19507,0.3975719,0.1247171
340.3361,-76.47713,0.397574,0.08764998
341.147,-77.27115,1.590167,0.05706009
339.0442,-79.56989,6.360767,0.1717478
344.2415,-71.36762,12.72176,0.04484752
341.8833,-73.52538,3.180397,0.04570225
340.7042,-74.60425,0.7950972,0.0448695
340.1147,-75.14368,0.198783,0.06993597
339.7768,-75.30307,0.1987751,0.1690955
340.111,-74.62258,0.3975181,0.09904744
340.6968,-73.56207,1.590227,0.0457684
341.8685,-71.44096,6.360944,0.0447863
334.5079,-85.369,6.360904,0.1816986
335.169,-82.96586,6.360799,0.1738993
331.1434,-89.04705,3.180414,0.1814661
329.2958,-91.48685,0.7950898,0.1831253
328.1617,-92.93664,0.3975441,0.2097959
328.7476,-91.87608,0.3975458,0.2210397
330.0469,-89.82552,1.590152,0.1915495
332.9761,-84.52283,3.180281,0.1576493
332.315,-86.92597,3.180394,0.1794285
337.3323,-77.2401,6.360749,0.1639686
339.7996,-72.54736,0.0993873,0.1441119
340.1375,-72.388,0.09937853,0.04903343
339.548,-72.92741,0.198781,0.1452731
340.0925,-72.01709,0.1987687,0.05645398
339.7545,-72.17645,0.1987748,0.1395803
338.9998,-73.31666,0.7950383,0.169294
340.592,-70.73582,1.590171,0.06356894
339.0898,-74.05847,0.7951364,0.1522079
339.8033,-73.06844,0.1987714,0.1109833
340.2238,-72.6087,0.1987676,0.07030416
339.8483,-73.43935,0.3975665,0.1300564
339.1798,-74.8003,1.590195,0.1562032
337.1818,-79.92528,12.72143,0.1772156
302.8284,-138.649,8.126431,0.1218999
306.2813,-136.2792,2.031645,0.1155195
307.8107,-135.1969,0.2539471,0.1552711
308.2049,-134.9917,0.2539721,0.2987952
308.7962,-134.684,0.5079448,0.3275344
307.3141,-136.028,1.015832,0.1364337
304.894,-138.1466,4.063249,0.1147602
299.36,-143.3174,1.015796,0.203989
300.1484,-142.9071,1.015759,0.1802763
301.3309,-142.2916,2.031586,0.1503471
298.6113,-145.1387,1.015812,0.2060507
297.5235,-146.2775,1.015823,0.2025391
298.6664,-144.2511,2.031642,0.1988316
301.0468,-140.7215,1.015835,0.1599671
300.8575,-139.6747,1.015826,0.1142039
301.9299,-140.8345,2.031549,0.1525341
299.7146,-141.7012,0.5079132,0.1851559
300.2035,-142.0194,0.5079338,0.1376341
299.1706,-142.2706,1.015851,0.1963264
300.1164,-140.3467,0.2539609,0.1634632
299.7223,-140.5519,0.2539435,0.1833903
300.2188,-139.7208,0.5078921,0.1242666
300.5029,-141.2909,0.507889,0.1598472
299.8169,-141.0752,0.2539166,0.1812254
300.2112,-140.8701,0.253934,0.1613596
305.4136,-133.8674,4.063279,0.1095068
304.7904,-131.6148,0.5079118,0.01937244
304.4909,-132.3433,0.5079028,0.09880439
304.4513,-130.9323,1.015851,0
305.7957,-131.8074,0.1270202,0.01938666
305.6459,-132.1717,0.1270127,0.1012149
305.6262,-131.4662,0.2539852,0
306.3595,-131.9435,0.2539384,0.05986773
305.8904,-132.3308,0.1269742,0.1105643
306.0402,-131.9666,0.1269817,0.06257109
304.9798,-132.6616,0.5078861,0.1074552
305.2319,-131.6713,0.2539024,0.02318979
305.3266,-132.1947,0.2539349,0.08424363
307.5266,-133.6267,0.2539496,0.1187555
307.8971,-133.2908,0.06350278,0.152434
308.0942,-133.1882,0.06350552,0.3032395
307.8459,-133.6037,0.1269667,0.1210611
307.4242,-134.2527,0.5079323,0.1153819
307.1401,-132.6826,0.5079117,0.1158022
307.7039,-132.8186,0.1269736,0.1191763
308.0468,-132.9265,0.06349199,0.2779828
307.8497,-133.029,0.06348924,0.1191968
307.4319,-133.1034,0.2539308,0.1191774
308.8513,-133.7963,1.015808,0.3249132
308.0117,-134.5196,0.06347983,0.1991813
307.9032,-134.2182,0.03173607,0.1160772
308.0254,-134.2977,0.03175029,0.3215733
308.2324,-134.5479,0.1269746,0.3221233
307.716,-134.6735,0.2539377,0.1171386
308.1889,-133.7116,0.06348431,0.3368454
307.9918,-133.8141,0.06349412,0.209705
308.2401,-133.3986,0.1269905,0.3378182
308.3822,-134.1836,0.1269729,0.3274294
308.1003,-134.1156,0.03175198,0.3270091
307.9781,-134.036,0.03173776,0.07784887
308.2363,-133.9733,0.06347727,0.329512
306.3914,-134.5039,4.063345,0.1144802
302.4496,-136.5554,8.126581,0.0986388
303.1586,-133.3231,2.03164,0.1023595
303.6629,-131.3426,1.015806,0.02185635
303.8523,-132.3894,1.015806,0.08248918
303.8369,-134.6881,4.063375,0.1086745
294.0155,-149.535,4.063298,0.1678773
292.0842,-151.9718,1.01583,0.1214622
290.9963,-153.1106,1.015832,0.1156331
292.1393,-151.0841,2.03159,0.1594651
294.9139,-147.3494,4.063359,0.1962609
293.0377,-148.8985,2.031588,0.1802893
293.6367,-147.4415,2.031525,0.1751977
288.5762,-155.2292,4.063386,0.1236439
285.5571,-158.8048,2.031651,0.1280229
287.2439,-156.2089,2.031653,0.1310172
290.862,-151.1762,8.126778,0.1189362
298.3976,-140.3822,2.031687,0.1622356
298.9966,-138.9252,2.03156,0.1043644
296.2219,-142.66,1.015772,0.1653107
295.1341,-143.7988,1.015826,0.2334174
297.2426,-140.5539,0.5079308,0.1292443
298.086,-139.2559,0.5079249,0.123731
297.0653,-141.362,1.015796,0.1701931
301.2824,-134.8722,1.01568,0.09659155
299.7728,-136.66,0.5079485,0.073672
300.6162,-135.3621,0.5079508,0.09725466
302.3031,-132.7662,0.5079436,0.09926416
303.1465,-131.4682,0.5079563,0.05497225
302.1258,-133.5743,1.01568,0.1023698
300.5337,-136.6936,0.5079082,0.09329221
299.7453,-137.1039,0.5078676,0.1505076
301.2273,-135.7599,1.015861,0.09695348
299.6903,-137.9915,1.015816,0.108225
300.4786,-137.5812,1.015825,0.0961108
297.1997,-143.2964,2.031586,0.1752957
